query_id,difficulty,positive_count,B0_metadata_only__hit_at_10,B1_bm25_only__hit_at_10,B2_vector_only__hit_at_10,B3_vector_postfilter__hit_at_10,B4_prefilter_vector__hit_at_10,B5_hybrid__hit_at_10,B0_metadata_only__latency_ms,B1_bm25_only__latency_ms,B2_vector_only__latency_ms,B3_vector_postfilter__latency_ms,B4_prefilter_vector__latency_ms,B5_hybrid__latency_ms,B0_metadata_only__mrr,B1_bm25_only__mrr,B2_vector_only__mrr,B3_vector_postfilter__mrr,B4_prefilter_vector__mrr,B5_hybrid__mrr,B0_metadata_only__ndcg_at_10,B1_bm25_only__ndcg_at_10,B2_vector_only__ndcg_at_10,B3_vector_postfilter__ndcg_at_10,B4_prefilter_vector__ndcg_at_10,B5_hybrid__ndcg_at_10,B0_metadata_only__recall_at_1,B1_bm25_only__recall_at_1,B2_vector_only__recall_at_1,B3_vector_postfilter__recall_at_1,B4_prefilter_vector__recall_at_1,B5_hybrid__recall_at_1,B0_metadata_only__recall_at_10,B1_bm25_only__recall_at_10,B2_vector_only__recall_at_10,B3_vector_postfilter__recall_at_10,B4_prefilter_vector__recall_at_10,B5_hybrid__recall_at_10,B0_metadata_only__recall_at_20,B1_bm25_only__recall_at_20,B2_vector_only__recall_at_20,B3_vector_postfilter__recall_at_20,B4_prefilter_vector__recall_at_20,B5_hybrid__recall_at_20,B0_metadata_only__recall_at_5,B1_bm25_only__recall_at_5,B2_vector_only__recall_at_5,B3_vector_postfilter__recall_at_5,B4_prefilter_vector__recall_at_5,B5_hybrid__recall_at_5,b4_minus_b2__recall_at_10,b4_minus_b2__recall_at_20,b4_minus_b2__mrr,b4_minus_b2__ndcg_at_10,b4_minus_b2__hit_at_10,b4_minus_b2__latency_ms,b4_minus_b3__recall_at_10,b4_minus_b3__recall_at_20,b4_minus_b3__mrr,b4_minus_b3__ndcg_at_10,b4_minus_b3__hit_at_10,b4_minus_b3__latency_ms,b5_minus_b4__recall_at_10,b5_minus_b4__recall_at_20,b5_minus_b4__mrr,b5_minus_b4__ndcg_at_10,b5_minus_b4__hit_at_10,b5_minus_b4__latency_ms,b1_minus_b2__recall_at_10,b1_minus_b2__recall_at_20,b1_minus_b2__mrr,b1_minus_b2__ndcg_at_10,b1_minus_b2__hit_at_10,b1_minus_b2__latency_ms,b2_minus_b1__recall_at_10,b2_minus_b1__recall_at_20,b2_minus_b1__mrr,b2_minus_b1__ndcg_at_10,b2_minus_b1__hit_at_10,b2_minus_b1__latency_ms,query_text,metadata_filter_text,semantic_filter_text,qrel_filter_text
vru:medium:0050,medium,21,0.0,1.0,1.0,1.0,1.0,1.0,0.021991319954395294,133.09332495555282,120.96134992316365,4.831981845200062,17.04878592863679,148.27564591541886,0.047619047619047616,0.1,0.1,1.0,1.0,1.0,0.0,0.0636207881989517,0.0636207881989517,1.0,1.0,1.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.0,0.19047619047619047,0.19047619047619047,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.42857142857142855,0.7619047619047619,0.9,0.9363792118010483,0.0,-103.91256399452686,0.0,0.0,0.0,0.0,0.0,12.216804083436728,0.0,0.0,0.0,0.0,0.0,131.22685998678207,0.0,0.0,0.0,0.0,0.0,12.131975032389164,0.0,0.0,0.0,0.0,0.0,-12.131975032389164,Find videos where the accident type is ego-car hits a crossing cyclist on a T-junction road.,"{""road_type"": ""T-junction""}","{""accident_type"": ""ego-car hits a crossing cyclist""}","{""accident_type"": ""ego-car hits a crossing cyclist"", ""road_type"": ""T-junction""}"
vru:medium:0051,medium,18,1.0,0.0,0.0,1.0,1.0,1.0,0.023659784346818924,132.35991401597857,120.59212988242507,4.872466903179884,16.850546002388,148.2702912762761,0.14285714285714285,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,0.13698471029831177,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.16666666666666666,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5555555555555556,0.8888888888888888,0.9166666666666666,1.0,1.0,-103.74158388003707,0.0,0.0,0.0,0.0,0.0,11.978079099208117,0.0,0.0,0.0,0.0,0.0,131.4197452738881,0.0,0.0,0.0,0.0,0.0,11.767784133553505,0.0,0.0,0.0,0.0,0.0,-11.767784133553505,Find videos where the accident type is ego-car hits a crossing pedestrian on a T-junction road.,"{""road_type"": ""T-junction""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""road_type"": ""T-junction""}"
vru:medium:0052,medium,15,1.0,1.0,1.0,1.0,1.0,1.0,0.03512902185320854,132.42301996797323,120.59298483654857,4.858799744397402,30.037803575396538,161.55367903411388,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.13886244387355454,0.11004588314904008,0.11004588314904008,1.0,1.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.9333333333333333,0.6666666666666667,0.8899541168509599,0.0,-90.55518126115203,0.0,0.0,0.0,0.0,0.0,25.179003830999136,0.0,0.0,0.0,0.0,0.0,131.51587545871735,0.0,0.0,0.0,0.0,0.0,11.830035131424665,0.0,0.0,0.0,0.0,0.0,-11.830035131424665,Find videos where the accident type is ego-car hits a crossing pedestrian on a intersection road.,"{""road_type"": ""intersection""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""road_type"": ""intersection""}"
vru:medium:0053,medium,14,0.0,1.0,1.0,1.0,1.0,1.0,0.08362578228116035,130.3021227940917,119.92877535521984,4.898470360785723,72.38947972655296,204.49275989085436,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.423330700050781,0.27426546945536806,1.0,1.0,1.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.2857142857142857,0.21428571428571427,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,0.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.5,0.4285714285714286,0.6666666666666667,0.7257345305446319,0.0,-47.53929562866688,0.0,0.0,0.0,0.0,0.0,67.49100936576724,0.0,0.0,0.0,0.0,0.0,132.1032801643014,0.07142857142857142,0.0,0.6666666666666667,0.14906523059541293,0.0,10.37334743887186,-0.07142857142857142,0.0,-0.6666666666666667,-0.14906523059541293,0.0,-10.37334743887186,Find videos where the accident type is cyclist falls down on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""cyclist falls down""}","{""accident_type"": ""cyclist falls down"", ""road_type"": ""arterials""}"
vru:medium:0054,medium,13,0.0,1.0,1.0,1.0,1.0,1.0,0.08492078632116318,131.87428610399365,121.40004616230726,4.867380019277334,72.23716704174876,202.42620119825006,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7155506487682609,0.7155506487682609,1.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.46153846153846156,0.46153846153846156,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.0,0.0,0.2844493512317391,0.0,-49.1628791205585,0.0,0.0,0.0,0.0,0.0,67.36978702247143,0.0,0.0,0.0,0.0,0.0,130.1890341565013,0.0,0.0,0.0,0.0,0.0,10.474239941686392,0.0,0.0,0.0,0.0,0.0,-10.474239941686392,Find videos where the accident type is motorbike hits pedestrian on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""motorbike hits pedestrian""}","{""accident_type"": ""motorbike hits pedestrian"", ""road_type"": ""arterials""}"
vru:medium:0055,medium,8,0.0,1.0,1.0,1.0,1.0,1.0,0.08345302194356918,130.2387360483408,121.2101150304079,4.899237770587206,72.28464866057038,202.73727411404252,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6564116633996522,0.6564116633996522,1.0,1.0,1.0,0.0,0.125,0.125,0.125,0.125,0.125,0.0,0.75,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.125,0.125,0.625,0.625,0.625,0.25,0.0,0.0,0.3435883366003478,0.0,-48.92546636983752,0.0,0.0,0.0,0.0,0.0,67.38541088998318,0.0,0.0,0.0,0.0,0.0,130.45262545347214,0.0,0.0,0.0,0.0,0.0,9.028621017932892,0.0,0.0,0.0,0.0,0.0,-9.028621017932892,Find videos where the accident type is pedestrian falls down on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""pedestrian falls down""}","{""accident_type"": ""pedestrian falls down"", ""road_type"": ""arterials""}"
vru:medium:0056,medium,7,0.0,0.0,0.0,1.0,1.0,1.0,0.005770009011030197,134.2768589965999,120.9244579076767,4.821883048862219,3.5806018859148026,134.79983992874622,0.07692307692307693,0.013513513513513514,0.013888888888888888,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,1.0,0.9861111111111112,1.0,1.0,-117.3438560217619,0.0,0.0,0.0,0.0,0.0,-1.2412811629474163,0.0,0.0,0.0,0.0,0.0,131.21923804283142,0.0,0.0,-0.00037537537537537385,0.0,0.0,13.352401088923216,0.0,0.0,0.00037537537537537385,0.0,0.0,-13.352401088923216,Find videos where the accident type is ego-car hits a crossing pedestrian on a curve road.,"{""road_type"": ""curve""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""road_type"": ""curve""}"
vru:medium:0057,medium,7,1.0,0.0,0.0,1.0,1.0,1.0,0.003941357135772705,132.61461164802313,119.73874317482114,4.830529913306236,2.241597045212984,131.0078096576035,1.0,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,0.9803771474638898,0.0,0.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428572,0.9285714285714286,1.0,1.0,-117.49714612960815,0.0,0.0,0.0,0.0,0.0,-2.588932868093252,0.0,0.0,0.0,0.0,0.0,128.76621261239052,0.0,0.0,0.0,0.0,0.0,12.87586847320199,0.0,0.0,0.0,0.0,0.0,-12.87586847320199,Find videos where the accident type is ego-car hits a crossing pedestrian on a residential road.,"{""road_type"": ""residential""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""road_type"": ""residential""}"
vru:medium:0058,medium,6,0.0,1.0,1.0,1.0,1.0,1.0,0.023390166461467743,129.1364012286067,119.60087483748794,4.8773749731481075,17.026321962475777,147.31671288609505,0.05555555555555555,0.5,1.0,1.0,1.0,1.0,0.0,0.4034438924063655,0.5846156829012061,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.33333333333333337,0.0,0.41538431709879386,0.0,-102.57455287501216,0.0,0.0,0.0,0.0,0.0,12.14894698932767,0.0,0.0,0.0,0.0,0.0,130.29039092361927,0.0,0.16666666666666674,-0.5,-0.1811717904948406,0.0,9.535526391118765,0.0,-0.16666666666666674,0.5,0.1811717904948406,0.0,-9.535526391118765,Find videos where the accident type is cyclist falls down on a T-junction road.,"{""road_type"": ""T-junction""}","{""accident_type"": ""cyclist falls down""}","{""accident_type"": ""cyclist falls down"", ""road_type"": ""T-junction""}"
vru:medium:0059,medium,6,0.0,1.0,1.0,1.0,1.0,1.0,0.03424612805247307,130.61140477657318,120.34156220033765,4.849460907280445,29.710876289755106,159.4138122163713,0.0,0.16666666666666666,0.2,1.0,1.0,1.0,0.0,0.10778915452451093,0.3257192188287456,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,1.0,1.0,1.0,0.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666663,0.8,0.6742807811712543,0.0,-90.63068591058254,0.0,0.0,0.0,0.0,0.0,24.86141538247466,0.0,0.0,0.0,0.0,0.0,129.7029359266162,-0.33333333333333337,0.0,-0.033333333333333354,-0.21793006430423467,0.0,10.269842576235533,0.33333333333333337,0.0,0.033333333333333354,0.21793006430423467,0.0,-10.269842576235533,Find videos where the accident type is cyclist falls down on a intersection road.,"{""road_type"": ""intersection""}","{""accident_type"": ""cyclist falls down""}","{""accident_type"": ""cyclist falls down"", ""road_type"": ""intersection""}"
vru:medium:0060,medium,6,0.0,0.0,0.0,1.0,1.0,1.0,0.023256056010723114,132.62901082634926,121.38273334130645,4.837719723582268,17.05375500023365,148.70999893173575,0.017241379310344827,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.33333333333333337,0.9090909090909091,1.0,1.0,-104.3289783410728,0.0,0.0,0.0,0.0,0.0,12.216035276651382,0.0,0.0,0.0,0.0,0.0,131.6562439315021,0.0,0.0,0.0,0.0,0.0,11.24627748504281,0.0,0.0,0.0,0.0,0.0,-11.24627748504281,Find videos where the accident type is ego-car hits a pedestrian on a T-junction road.,"{""road_type"": ""T-junction""}","{""accident_type"": ""ego-car hits a pedestrian""}","{""accident_type"": ""ego-car hits a pedestrian"", ""road_type"": ""T-junction""}"
vru:medium:0061,medium,6,0.0,1.0,1.0,1.0,1.0,1.0,0.08322065696120262,134.29428543895483,123.4339983202517,5.203522741794586,88.11531402170658,210.01040376722813,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,-35.31868429854512,0.0,0.0,0.0,0.0,0.0,82.911791279912,0.0,0.0,0.0,0.0,0.0,121.89508974552155,0.0,0.0,0.0,0.0,0.0,10.860287118703127,0.0,0.0,0.0,0.0,0.0,-10.860287118703127,Find videos where the accident type is ego-car hits or nearmiss a crossing pedestrian on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""ego-car hits or nearmiss a crossing pedestrian""}","{""accident_type"": ""ego-car hits or nearmiss a crossing pedestrian"", ""road_type"": ""arterials""}"
vru:medium:0062,medium,6,0.0,1.0,1.0,1.0,1.0,1.0,0.035387929528951645,131.1514349654317,120.46373635530472,4.884497728198767,30.24325892329216,160.20123986527324,0.012987012987012988,0.5,0.3333333333333333,0.5,0.5,1.0,0.0,0.7326492160647051,0.6555845429030186,0.7982650576674575,0.7982650576674575,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666669,0.14268051476443888,0.0,-90.22047743201256,0.0,0.0,0.0,0.0,0.0,25.358761195093393,0.0,0.0,0.5,0.20173494233254252,0.0,129.95798094198108,0.0,0.0,0.16666666666666669,0.07706467316168653,0.0,10.687698610126972,0.0,0.0,-0.16666666666666669,-0.07706467316168653,0.0,-10.687698610126972,Find videos where the accident type is motorbike hits cyclist on a intersection road.,"{""road_type"": ""intersection""}","{""accident_type"": ""motorbike hits cyclist""}","{""accident_type"": ""motorbike hits cyclist"", ""road_type"": ""intersection""}"
vru:medium:0063,medium,5,1.0,1.0,1.0,1.0,1.0,1.0,0.08378084748983383,131.06198888272047,120.59197807684541,4.959286190569401,72.31078576296568,202.78192777186632,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.16958010263680806,0.7348179790088132,0.7348179790088132,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.6,1.0,1.0,1.0,0.0,0.0,0.5,0.2651820209911868,0.0,-48.28119231387973,0.0,0.0,0.0,0.0,0.0,67.35149957239628,0.0,0.0,0.0,0.0,0.0,130.47114200890064,0.0,0.0,0.0,0.0,0.0,10.470010805875063,0.0,0.0,0.0,0.0,0.0,-10.470010805875063,Find videos where the accident type is truck hits cyclist on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""truck hits cyclist""}","{""accident_type"": ""truck hits cyclist"", ""road_type"": ""arterials""}"
vru:medium:0064,medium,5,0.0,1.0,1.0,1.0,1.0,1.0,0.083147082477808,131.42475578933954,120.72961684316397,4.97435312718153,72.13749270886183,204.14852583780885,0.0,0.3333333333333333,0.2,1.0,1.0,1.0,0.0,0.4827701853489488,0.463109067801065,1.0,1.0,0.9747429528567877,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.8,0.8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,1.0,1.0,0.8,0.19999999999999996,0.0,0.8,0.536890932198935,0.0,-48.59212413430214,0.0,0.0,0.0,0.0,0.0,67.1631395816803,0.0,0.0,0.0,-0.025257047143212308,0.0,132.01103312894702,0.0,0.0,0.1333333333333333,0.0196611175478838,0.0,10.695138946175575,0.0,0.0,-0.1333333333333333,-0.0196611175478838,0.0,-10.695138946175575,Find videos where the accident type is truck hits pedestrian on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""truck hits pedestrian""}","{""accident_type"": ""truck hits pedestrian"", ""road_type"": ""arterials""}"
vru:medium:0065,medium,4,0.0,1.0,1.0,1.0,1.0,1.0,0.0838031992316246,132.94859090819955,120.06807187572122,4.961858969181776,72.11943622678518,204.64976178482175,0.0,0.125,1.0,1.0,1.0,1.0,0.0,0.2406672991267921,0.9558295932317545,1.0,1.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.04417040676824546,0.0,-47.94863564893603,0.0,0.0,0.0,0.0,0.0,67.1575772576034,0.0,0.0,0.0,0.0,0.0,132.53032555803657,-0.5,0.0,-0.875,-0.7151622941049625,0.0,12.880519032478333,0.5,0.0,0.875,0.7151622941049625,0.0,-12.880519032478333,Find videos where the accident type is car hits or nearmiss pedestrian on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""car hits or nearmiss pedestrian""}","{""accident_type"": ""car hits or nearmiss pedestrian"", ""road_type"": ""arterials""}"
vru:medium:0066,medium,4,1.0,1.0,0.0,1.0,1.0,1.0,0.00548316165804863,131.69729663059115,121.46595912054181,4.849852994084358,3.6080549471080303,130.40622975677252,1.0,1.0,0.018867924528301886,1.0,1.0,1.0,0.6366824387328317,0.6366824387328317,0.0,0.6366824387328317,1.0,0.8843252268199594,0.25,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.9811320754716981,1.0,1.0,-117.85790417343378,0.5,0.5,0.0,0.3633175612671683,0.0,-1.241798046976328,0.0,0.0,0.0,-0.1156747731800406,0.0,126.79817480966449,0.5,1.0,0.9811320754716981,0.6366824387328317,1.0,10.231337510049343,-0.5,-1.0,-0.9811320754716981,-0.6366824387328317,-1.0,-10.231337510049343,Find videos where the accident type is car hits pedestrian on a curve road.,"{""road_type"": ""curve""}","{""accident_type"": ""car hits pedestrian""}","{""accident_type"": ""car hits pedestrian"", ""road_type"": ""curve""}"
vru:medium:0067,medium,4,0.0,1.0,1.0,1.0,1.0,1.0,0.03602402284741402,129.7153141349554,122.27086490020156,4.901619628071785,30.919133219867945,161.36994725093246,0.014492753623188406,0.5,0.5,1.0,1.0,1.0,0.0,0.24630238874073,0.24630238874073,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.25,1.0,1.0,1.0,0.0,0.25,0.25,1.0,1.0,1.0,0.0,0.25,0.25,1.0,1.0,1.0,0.75,0.75,0.5,0.75369761125927,0.0,-91.35173168033361,0.0,0.0,0.0,0.0,0.0,26.01751359179616,0.0,0.0,0.0,0.0,0.0,130.4508140310645,0.0,0.0,0.0,0.0,0.0,7.444449234753847,0.0,0.0,0.0,0.0,0.0,-7.444449234753847,Find videos where the accident type is ego-car hits a pedestrian on a intersection road.,"{""road_type"": ""intersection""}","{""accident_type"": ""ego-car hits a pedestrian""}","{""accident_type"": ""ego-car hits a pedestrian"", ""road_type"": ""intersection""}"
vru:medium:0068,medium,4,0.0,1.0,1.0,1.0,1.0,1.0,0.08636107668280602,131.68391026556492,120.63179025426507,4.964235238730907,71.96611119434237,203.00880912691355,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.6333518746717375,0.369453583111095,1.0,1.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.75,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.25,1.0,1.0,1.0,0.5,0.0,0.5,0.630546416888905,0.0,-48.665679059922695,0.0,0.0,0.0,0.0,0.0,67.00187595561147,0.0,0.0,0.0,0.0,0.0,131.04269793257117,0.25,0.0,0.5,0.2638982915606425,0.0,11.052120011299849,-0.25,0.0,-0.5,-0.2638982915606425,0.0,-11.052120011299849,Find videos where the accident type is motorbike hits cyclist on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""motorbike hits cyclist""}","{""accident_type"": ""motorbike hits cyclist"", ""road_type"": ""arterials""}"
vru:medium:0069,medium,4,0.0,1.0,1.0,1.0,1.0,1.0,0.03616185858845711,130.42684504762292,120.85995730012655,4.983797669410706,30.381691176444292,160.92360205948353,0.0,0.125,0.125,1.0,1.0,1.0,0.0,0.23599633571930026,0.23599633571930026,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.875,0.7640036642806998,0.0,-90.47826612368226,0.0,0.0,0.0,0.0,0.0,25.397893507033587,0.0,0.0,0.0,0.0,0.0,130.54191088303924,0.0,0.0,0.0,0.0,0.0,9.566887747496367,0.0,0.0,0.0,0.0,0.0,-9.566887747496367,Find videos where the accident type is motorbike hits pedestrian on a intersection road.,"{""road_type"": ""intersection""}","{""accident_type"": ""motorbike hits pedestrian""}","{""accident_type"": ""motorbike hits pedestrian"", ""road_type"": ""intersection""}"
vru:medium:0070,medium,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0064070336520671844,138.44535686075687,121.62862485274673,4.824637901037931,3.535902127623558,131.61880895495415,0.2,0.25,0.25,1.0,1.0,1.0,0.1815417925373527,0.2021073465005476,0.2021073465005476,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.75,0.7978926534994524,0.0,-118.09272272512317,0.0,0.0,0.0,0.0,0.0,-1.2887357734143734,0.0,0.0,0.0,0.0,0.0,128.0829068273306,0.0,0.0,0.0,0.0,0.0,16.81673200801015,0.0,0.0,0.0,0.0,0.0,-16.81673200801015,Find videos where the accident type is cyclist falls down on a curve road.,"{""road_type"": ""curve""}","{""accident_type"": ""cyclist falls down""}","{""accident_type"": ""cyclist falls down"", ""road_type"": ""curve""}"
vru:medium:0071,medium,3,0.0,1.0,1.0,1.0,1.0,1.0,0.08507771417498589,129.09830082207918,119.24349889159203,4.839592147618532,80.01421811059117,214.21455824747682,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.49980056136796214,0.8385465274895063,1.0,1.0,0.9060254355346823,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.1614534725104937,0.0,-39.22928078100085,0.0,0.0,0.0,0.0,0.0,75.17462596297264,0.0,0.0,0.0,-0.09397456446531771,0.0,134.20034013688564,0.0,0.0,-0.75,-0.3387459661215442,0.0,9.854801930487156,0.0,0.0,0.75,0.3387459661215442,0.0,-9.854801930487156,Find videos where the accident type is cyclist hits cyclist on a arterials road.,"{""road_type"": ""arterials""}","{""accident_type"": ""cyclist hits cyclist""}","{""accident_type"": ""cyclist hits cyclist"", ""road_type"": ""arterials""}"
vru:medium:0072,medium,3,0.0,1.0,1.0,1.0,1.0,1.0,0.044732820242643356,132.54351587966084,119.51261898502707,4.822274204343557,32.842934131622314,174.89848798140883,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9674679834891693,0.9674679834891693,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03253201651083071,0.0,-86.66968485340476,0.0,0.0,0.0,0.0,0.0,28.020659927278757,0.0,0.0,0.0,0.0,0.0,142.05555384978652,0.0,0.0,0.0,0.0,0.0,13.03089689463377,0.0,0.0,0.0,0.0,0.0,-13.03089689463377,Find videos where the accident type is ego-car hits a motorcycle or cyclist on a intersection road.,"{""road_type"": ""intersection""}","{""accident_type"": ""ego-car hits a motorcycle or cyclist""}","{""accident_type"": ""ego-car hits a motorcycle or cyclist"", ""road_type"": ""intersection""}"
