clip_id,c1,c2,event_class,source_split,better_view,worse_view,better_area,worse_area,area_ratio,stratum,service_group,cot_better_text_bytes,cot_both_text_bytes,cot_worse_pred,cot_worse_correct,cot_better_pred,cot_better_correct,cot_both_mean_pred,cot_both_mean_correct,cot_both_max_pred,cot_both_max_correct,qwen25_vl_7b_better_view_only_correct,qwen25_vl_7b_better_view_only_pred,qwen25_vl_7b_both_view_correct,qwen25_vl_7b_both_view_pred,qwen25_vl_7b_closed_book_correct,qwen25_vl_7b_closed_book_pred,qwen25_vl_7b_worse_view_only_correct,qwen25_vl_7b_worse_view_only_pred,qwen2_vl_7b_better_view_only_correct,qwen2_vl_7b_better_view_only_pred,qwen2_vl_7b_both_view_correct,qwen2_vl_7b_both_view_pred,qwen2_vl_7b_closed_book_correct,qwen2_vl_7b_closed_book_pred,qwen2_vl_7b_worse_view_only_correct,qwen2_vl_7b_worse_view_only_pred,idefics2_8b_better_view_only_correct,idefics2_8b_better_view_only_pred,idefics2_8b_both_view_correct,idefics2_8b_both_view_pred,idefics2_8b_closed_book_correct,idefics2_8b_closed_book_pred,idefics2_8b_worse_view_only_correct,idefics2_8b_worse_view_only_pred,internvl3_8b_better_view_only_correct,internvl3_8b_better_view_only_pred,internvl3_8b_both_view_correct,internvl3_8b_both_view_pred,internvl3_8b_closed_book_correct,internvl3_8b_closed_book_pred,internvl3_8b_worse_view_only_correct,internvl3_8b_worse_view_only_pred,cot_1view_bytes,cot_2view_bytes,visual_1view_bytes,visual_2view_bytes
aihub_multi_angle_cctv:Training:lo_e1138,32915.0,27729.666666666668,특정 구역 내 지속 배회,Training,c1,c2,32915.0,27729.666666666668,1.1869958768587192,symmetric,temporal_relation,328,644,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,1,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4424,8836,163996,325537
aihub_multi_angle_cctv:Validation:lo_e1220,22085.333333333332,19087.333333333332,특정 구역 내 지속 배회,Validation,c1,c2,22085.333333333332,19087.333333333332,1.1570675142328246,symmetric,temporal_relation,301,571,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4397,8763,151509,314346
aihub_multi_angle_cctv:Training:fp_e1932,55895.333333333336,54891.666666666664,특정 인물을 뒤따라가며 배회,Training,c1,c2,55895.333333333336,54891.666666666664,1.0182844997722789,symmetric,temporal_relation,242,473,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4338,8665,170472,278323
aihub_multi_angle_cctv:Validation:fp_e1662,55195.666666666664,58919.333333333336,특정 인물을 뒤따라가며 배회,Validation,c2,c1,58919.333333333336,55195.666666666664,1.0674630254790534,symmetric,temporal_relation,274,529,자전거 인도 주행,0,자전거 인도 주행,0,자전거 인도 주행,0,자전거 인도 주행,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4370,8721,168308,311484
aihub_multi_angle_cctv:Training:ab_e0698,25697.666666666668,23760.0,비정상적인 경로로의 침범,Training,c1,c2,25697.666666666668,23760.0,1.0815516273849608,symmetric,temporal_relation,272,586,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,오토바이 인도 주행,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4368,8778,97275,211853
aihub_multi_angle_cctv:Validation:ab_e0706,20136.0,18564.333333333332,비정상적인 경로로의 침범,Validation,c1,c2,20136.0,18564.333333333332,1.0846605497997954,symmetric,temporal_relation,365,710,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,1,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4461,8902,95246,209981
aihub_multi_angle_cctv:Training:ph_e2053,126362.0,117384.0,신체적 충돌을 동반한 싸움,Training,c1,c2,126362.0,117384.0,1.07648401826484,symmetric,temporal_relation,277,522,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,1,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,1,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,0,비정상적인 경로로의 침범,1,신체적 충돌을 동반한 싸움,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,1,신체적 충돌을 동반한 싸움,4373,8714,151017,295089
aihub_multi_angle_cctv:Training:ms_e3565,34200.333333333336,33765.333333333336,오토바이 인도 주행,Training,c1,c2,34200.333333333336,33765.333333333336,1.0128830358553151,symmetric,path_mode,258,503,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4354,8695,163571,308134
aihub_multi_angle_cctv:Validation:ms_e3413,33177.333333333336,31967.666666666668,오토바이 인도 주행,Validation,c1,c2,33177.333333333336,31967.666666666668,1.0378403178211317,symmetric,path_mode,226,447,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4322,8639,167946,350048
aihub_multi_angle_cctv:Training:md_e2555,30754.666666666668,35514.0,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c2,c1,35514.0,30754.666666666668,1.1547515824156767,symmetric,attribute_count,281,555,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4377,8747,87252,206552
aihub_multi_angle_cctv:Validation:md_e2177,51935.666666666664,50138.0,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c1,c2,51935.666666666664,50138.0,1.0358543752576221,symmetric,attribute_count,292,595,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4388,8787,173032,278022
aihub_multi_angle_cctv:Training:mp_e3004,32547.666666666668,37934.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c2,c1,37934.0,32547.666666666668,1.1654906137664758,symmetric,attribute_count,354,661,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4450,8853,113693,260502
aihub_multi_angle_cctv:Validation:mp_e3104,72476.66666666667,61116.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c1,c2,72476.66666666667,61116.0,1.1858869472260403,symmetric,attribute_count,427,811,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,오토바이 인도 주행,4523,9003,166084,345782
aihub_multi_angle_cctv:Training:bs_e4230,20566.666666666668,19946.333333333332,자전거 인도 주행,Training,c1,c2,20566.666666666668,19946.333333333332,1.0311001186517155,symmetric,path_mode,235,468,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,<INVALID>,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4331,8660,168523,311395
aihub_multi_angle_cctv:Validation:bs_e4664,37758.0,34248.666666666664,자전거 인도 주행,Validation,c1,c2,37758.0,34248.666666666664,1.1024662760594086,symmetric,path_mode,287,621,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4383,8813,137250,324087
aihub_multi_angle_cctv:Training:st_e4785,44139.333333333336,45909.0,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,45909.0,44139.333333333336,1.040092736637013,symmetric,attribute_count,514,932,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,자전거 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4610,9124,167501,340478
aihub_multi_angle_cctv:Validation:st_e5015,60835.0,57250.666666666664,전동킥보드 앞뒤 2인 탑승,Validation,c1,c2,60835.0,57250.666666666664,1.0626077134472962,symmetric,attribute_count,354,633,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4450,8825,163405,252088
aihub_multi_angle_cctv:Training:es_e4097,36862.0,30921.666666666668,전동킥보드 인도 주행,Training,c1,c2,36862.0,30921.666666666668,1.1921090928690776,symmetric,path_mode,267,551,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4363,8743,167177,332923
aihub_multi_angle_cctv:Validation:es_e4106,32620.0,30697.333333333332,전동킥보드 인도 주행,Validation,c1,c2,32620.0,30697.333333333332,1.0626330191547584,symmetric,path_mode,286,536,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,4382,8728,149263,337256
aihub_multi_angle_cctv:Training:lo_e1230,28581.0,24466.666666666668,특정 구역 내 지속 배회,Training,c1,c2,28581.0,24466.666666666668,1.1681607629427793,symmetric,temporal_relation,228,466,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4324,8658,152701,314642
aihub_multi_angle_cctv:Training:fp_e1563,117552.33333333333,98375.0,특정 인물을 뒤따라가며 배회,Training,c1,c2,117552.33333333333,98375.0,1.1949411266412537,symmetric,temporal_relation,336,715,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,<INVALID>,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4432,8907,134504,306458
aihub_multi_angle_cctv:Validation:fp_e1487,61133.666666666664,57446.666666666664,특정 인물을 뒤따라가며 배회,Validation,c1,c2,61133.666666666664,57446.666666666664,1.0641812695833817,symmetric,temporal_relation,234,515,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,<INVALID>,0,오토바이 인도 주행,0,오토바이 인도 주행,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4330,8707,160904,287526
aihub_multi_angle_cctv:Training:ab_e0711,36866.666666666664,43171.666666666664,비정상적인 경로로의 침범,Training,c2,c1,43171.666666666664,36866.666666666664,1.1710216998191683,symmetric,temporal_relation,238,473,특정 인물을 뒤따라가며 배회,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,특정 구역 내 지속 배회,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4334,8665,115203,211639
aihub_multi_angle_cctv:Validation:ab_e0671,29978.333333333332,30642.0,비정상적인 경로로의 침범,Validation,c2,c1,30642.0,29978.333333333332,1.0221382109301163,symmetric,temporal_relation,214,471,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,특정 구역 내 지속 배회,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4310,8663,124993,222932
aihub_multi_angle_cctv:Training:ph_e2045,124522.33333333333,108085.33333333333,신체적 충돌을 동반한 싸움,Training,c1,c2,124522.33333333333,108085.33333333333,1.1520742869831244,symmetric,temporal_relation,256,478,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,1,1,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,1,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,0,비정상적인 경로로의 침범,1,신체적 충돌을 동반한 싸움,0,<INVALID>,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,이륜 이동수단 운전자 1인 헬멧 미착용,1,신체적 충돌을 동반한 싸움,1,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,1,신체적 충돌을 동반한 싸움,4352,8670,142854,289680
aihub_multi_angle_cctv:Training:ms_e3644,46076.666666666664,52641.666666666664,오토바이 인도 주행,Training,c2,c1,52641.666666666664,46076.666666666664,1.1424799247630761,symmetric,path_mode,335,623,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4431,8815,162529,299491
aihub_multi_angle_cctv:Validation:ms_e3626,59152.0,53001.666666666664,오토바이 인도 주행,Validation,c1,c2,59152.0,53001.666666666664,1.1160403760888022,symmetric,path_mode,299,653,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,자전거 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4395,8845,134143,291946
aihub_multi_angle_cctv:Training:md_e2606,46629.0,42334.333333333336,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,46629.0,42334.333333333336,1.101446422525452,symmetric,attribute_count,333,718,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4429,8910,140248,257474
aihub_multi_angle_cctv:Validation:md_e2386,28742.333333333332,33878.333333333336,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c2,c1,33878.333333333336,28742.333333333332,1.178691129228664,symmetric,attribute_count,322,594,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4418,8786,119272,214959
aihub_multi_angle_cctv:Training:mp_e3008,40406.333333333336,34839.666666666664,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,40406.333333333336,34839.666666666664,1.1597795616108078,symmetric,attribute_count,340,664,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4436,8856,147016,257434
